deal_id,legacy_id,date,target,deal_status,closing_date,categories,region,country,classification,confidence,recommended_treatment,direct_company_ids,direct_company_names,target_company_ids,target_company_names,platform_company_ids,platform_company_names,source_candidate_company_ids,source_candidate_company_names,all_supported_company_ids,all_supported_company_names,supporting_source_urls,ambiguity_reasons,classification_reason,snapshot_sha256
cmnva47lu05fqm8lz1g9v730g,INF-2026-047,2026-02-02T16:00:00.000Z,Central Parking System Colombia,ANNOUNCED,,ACQUISITION_BUYOUT,LATIN_AMERICA,Colombia,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",6c13a17d11aa5e495a9488837ba58412466fd07c41d7338d5f316e68882be6ce
cmnva49fq05gem8lz6c9xbcgl,INF-2026-071,2026-02-02T17:00:00.000Z,LuxNetwork,ANNOUNCED,,ACQUISITION_BOLT_ON,EUROPE,Luxembourg,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",b3d6aa87a90babf9274e94d52e6879af5ad42e24e5e36bbb67d0627ce680909d
cmnva48o605g4m8lz7mn2n3w3,INF-2026-061,2026-02-03T14:00:00.000Z,Prince George's County Schools P3,ANNOUNCED,,SALE_BUYOUT,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",fb9b065820111b451c64b8e3bdb30ee88608a51e9f48b1b5599a662ce771f9ec
cmnva44dv05ekm8lz3docs0xf,INF-2026-005,2026-02-04T13:00:00.000Z,283 MW UK Solar PV Portfolio,ANNOUNCED,,ACQUISITION_BUYOUT,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",decdd65c19d9fc54141784eb70889c639f7ca95e6cdd925da7e2e40bde57ddac
cmnva487p05fym8lzq6z0rkyg,INF-2026-055,2026-02-04T13:00:00.000Z,Vigor Marine Group,ANNOUNCED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0tj200p8m8lz8sb6e93u,Vigor Marine Group,cmnva0tj200p8m8lz8sb6e93u,Vigor Marine Group,,,cmnva0tj200p8m8lz8sb6e93u,Vigor Marine Group,cmnva0tj200p8m8lz8sb6e93u,Vigor Marine Group,https://www.navalnews.com/naval-news/2026/02/french-private-equity-firm-antin-to-acquire-vigor-marine-group/; https://www.vigormarine.com/news-press/antin-to-acquire-vigor-marine-group,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,9fc02201ee538d08df7472265f3fecbae6ea27f1b5a104c92dd3cbf39d7c8e07
cmnva49qm05gim8lz66mphtpl,INF-2026-076,2026-02-04T14:00:00.000Z,ST Telemedia Global Data Centres,ANNOUNCED,,ACQUISITION_MAJORITY_STAKE,ASIA_PACIFIC,Singapore,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",f6efadc44a9ed7c8ef7a9c73b205a38b7a22b3875d418caa1b548b484e1b9953
cmnva49z505glm8lzvz2f4egq,INF-2026-079,2026-02-04T15:00:00.000Z,Vault Digital Infrastructure,ANNOUNCED,,ACQUISITION_BUYOUT; SALE_BUYOUT,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",ceba230846294a9f745bdcc28d7031d3a1ae66a0ac89e520f1556891965fd94c
cmnva45jj05ezm8lzm6lvbaf2,INF-2026-020,2026-02-05T13:00:00.000Z,HMC Capital Energy Transition,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,ASIA_PACIFIC,Australia,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",735347dc1f717e6fe8d8ddc3f94882a6c53a525063b33331d93ae1da25dd20b4
cmnva46ou05fem8lznkdz4qeb,INF-2026-035,2026-02-05T14:00:00.000Z,Energy Assets Group,ANNOUNCED,,ACQUISITION_BUYOUT; SALE_BUYOUT,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",9f87aee9ed204cc9e7c84062def3fa04024a8314ac9c9c6618a4cb6c4e98ec57
cmnva46ri05ffm8lzfjd34d9i,INF-2026-036,2026-02-05T15:00:00.000Z,Last Mile Infrastructure,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",ea7a17e4fdfbe67936c46dc60daf19b17c5d4135668238d395a1bf7238bb26e0
cmnva491t05g9m8lz859sy8bw,INF-2026-066,2026-02-05T16:00:00.000Z,Extenet Systems (Enterprise Fiber),ANNOUNCED,,SALE_CARVE_OUT,NORTH_AMERICA,United States,DETERMINISTIC_TARGET_MATCH,HIGH,LINK_TARGET_AND_VERIFY_COMPANY_CARD,,,cmoqc0y7100vi171flkm8xuz4; cmnva0mwt00elm8lz2xp3ijr4,Extenet; ExteNet Systems,,,,,cmoqc0y7100vi171flkm8xuz4; cmnva0mwt00elm8lz2xp3ijr4,Extenet; ExteNet Systems,,,The deal target deterministically matches one or more underlying rows in identified company clusters.,7571bad6d96822ee6e91535c67942a05206016c5a0f62c029dddf157384a91d6
cmnva46x805fhm8lz46mi1syf,INF-2026-038,2026-02-06T13:00:00.000Z,Sabre Industries,ANNOUNCED,,ACQUISITION_MAJORITY_STAKE; SALE_MAJORITY_STAKE,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0xcx00vim8lzauj488h7,Sabre Industries,cmnva0xcx00vim8lzauj488h7,Sabre Industries,,,cmnva0xcx00vim8lzauj488h7,Sabre Industries,cmnva0xcx00vim8lzauj488h7,Sabre Industries,https://www.blackstone.com/news/press/tpg-to-acquire-majority-stake-in-sabre-industries-from-blackstone-energy-transition-partners/; https://www.businesswire.com/news/home/20260205906188/en/TPG-to-Acquire-Majority-Stake-in-Sabre-Industries-from-Blackstone-Energy-Transition-Partners,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,b98fd63aaa0948ae1770d5ab5df0e6a343eab991a58debf212a95b042c4e2dcd
cmnva49a905gcm8lzsnj48llm,INF-2026-069,2026-02-06T14:00:00.000Z,Han's CNC Technology,ANNOUNCED,,IPO,ASIA_PACIFIC,China,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",ee01b305e3d62a2877b332e138edb4bb35f8e2658caa934a423660fb6a04cbea
cmnva49w605gkm8lzp1ftbinb,INF-2026-078,2026-02-11T13:00:00.000Z,Truespeed & Freedom Fibre,ANNOUNCED,,JOINT_VENTURE,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",12bb5da2a5fe7518acc74221b1f338d2d953856715e006cc2faea12cfd6dae4c
cmnva45m505f0m8lzacag2hec,INF-2026-021,2026-02-12T13:00:00.000Z,Inkia Energy,ANNOUNCED,,ACQUISITION_BUYOUT,LATIN_AMERICA,Peru,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",bdd9588b7126e7733b7c89afeae8045089d949d607e7fc26be011bd6d770f82e
cmnva478505flm8lz6sqkj8w9,INF-2026-042,2026-02-12T14:00:00.000Z,Urbaser,ANNOUNCED,,ACQUISITION_BUYOUT; JOINT_VENTURE,EUROPE,Spain,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",e07c6a28ee2fa45916ef787e24c1a668a59894c648fb646dcb6c27596e59ce0b
cmnva47dd05fnm8lzb1c6era3,INF-2026-044,2026-02-13T13:00:00.000Z,American Roads,CLOSED,,SALE_BUYOUT,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva10wn011sm8lz3pn2jz98,American Roads,cmnva10wn011sm8lz3pn2jz98,American Roads,,,cmnva10wn011sm8lz3pn2jz98,American Roads,cmnva10wn011sm8lz3pn2jz98,American Roads,https://www.cvc.com/media/news/2026/cvc-dif-agrees-sale-of-american-roads-to-john-laing/; https://www.enr.com/articles/62530-john-laing-to-acquire-american-roads-signaling-durable-demand-for-us-toll-assets; https://www.laing.com/insights/john-laing-agrees-to-acquire-us-road-transportation-platform-from-cvc-dif/; https://www.laing.com/portfolio/start/24/; https://www.linkedin.com/posts/john-laing_jl-american-roads-activity-7455005298681004034-0czR,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,368fdc37a30e107ab83e255cad42c7f22d4974e42101529210e5594c1c198292
cmnva47j205fpm8lzr73zqisy,INF-2026-046,2026-02-13T14:00:00.000Z,BTR Jet Center,CLOSED,,ACQUISITION_BOLT_ON,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0q2100jsm8lz17c7ahxt,BTR Jet Center,cmnva0q2100jsm8lz17c7ahxt,BTR Jet Center,cmnva0q0n00jqm8lz6mrq06i5,Velocity FBO Network,cmnva0q2100jsm8lz17c7ahxt,BTR Jet Center,cmnva0q2100jsm8lz17c7ahxt; cmnva0q0n00jqm8lz6mrq06i5,BTR Jet Center; Velocity FBO Network,https://www.businesswire.com/news/home/20260213283848/en/Tallvine-Backed-Velocity-FBO-Network-Expands-with-Acquisition-of-BTR-Jet-Center,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,92346a29431b5e91dc71b5ea3f589b4871ed298685a2ec6af1ed36e1ae26494b
cmnva48fx05g1m8lzeqjc4f2r,INF-2026-058,2026-02-13T15:00:00.000Z,Belambra,ANNOUNCED,,ACQUISITION_MAJORITY_STAKE,EUROPE,France,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",cdf5ba5854b7b5c55a31eeda86bdf3336adeb67afecaf67642551c0d9819ad76
cmnva49cy05gdm8lzoc3q24s5,INF-2026-070,2026-02-13T16:00:00.000Z,IHS Towers (South America),ANNOUNCED,,ACQUISITION_BUYOUT; SALE_CARVE_OUT,LATIN_AMERICA,Brazil,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",1856a61a38fd1c89359e048806cae27f2033f8e7300e8b7f38ba3de1333145ec
cmnva44wq05erm8lz87ft9yl0,INF-2026-012,2026-02-16T13:00:00.000Z,Contact Energy,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,ASIA_PACIFIC,New Zealand,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",9835ef485de6072acb56c660d1746d21a6c17514457d7cd68d1b7c4d4f82540f
cmnva45ud05f3m8lz1csxpjo8,INF-2026-024,2026-02-16T14:00:00.000Z,One Power Company,ANNOUNCED,,ACQUISITION_BOLT_ON,NORTH_AMERICA,United States,PLATFORM_BOLT_ON_MILESTONE,HIGH,VERIFY_PLATFORM_MILESTONE,,,,,cmnva0wkr00u5m8lzx1r7c817,OnSite Partners,cmnva0wkr00u5m8lzx1r7c817,OnSite Partners,cmnva0wkr00u5m8lzx1r7c817,OnSite Partners,https://onsitepartners.com/news/onsite-partners-acquires-one-power-company/,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",8e39de867737c0e4675fde475652700be9a35856278d478f51df1be535a3af32
cmnva47z705fvm8lzz4k7tlje,INF-2026-052,2026-02-16T15:00:00.000Z,Qube Holdings,ANNOUNCED,,ACQUISITION_BUYOUT,ASIA_PACIFIC,Australia,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",dd8a1bfea1390d2cb8ad1ac0704a21e0e3ea5c19704d49af0ddbb943e63822ef
cmnva46bf05f9m8lzzxuaz44x,INF-2026-030,2026-02-17T13:00:00.000Z,Utility Global,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",99dc1ef60c72d22634ab64e086417e58ddebf4b337c8fa948f79827aee8b05f6
cmnva455905eum8lzkrsvj7hu,INF-2026-015,2026-02-18T13:00:00.000Z,Duffy BESS Project,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",154465aca6b531425d0193d467e9f44d30d15923f7a8016641e1405397cf2069
cmnva45ox05f1m8lz5k30gnm3,INF-2026-022,2026-02-18T14:00:00.000Z,Kalfresh Bioenergy Facility,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,ASIA_PACIFIC,Australia,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",0041f2ebdd400c4e50e0ba2cddd385e3249a00a4efda3080c0ef16a805fb5375
cmnva47r205fsm8lzw7r1tl1q,INF-2026-049,2026-02-18T15:00:00.000Z,Fraport Greece,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,EUROPE,Greece,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",fc9386026275bf0de2f7a14951f0fd36f3e7d2f923aa56caa6c5d79b60b2cf9d
cmnva48r305g5m8lz8g8v55zs,INF-2026-062,2026-02-18T16:00:00.000Z,ATC Europe,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,EUROPE,Europe,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",8446dd3201b5a94b13cc54c756246f744505b74e274fbd1f3e6593c5499c3d00
cmnva49th05gjm8lzrgvef8xd,INF-2026-077,2026-02-18T18:00:00.000Z,Substantial Group (Netomnia),ANNOUNCED,,ACQUISITION_BUYOUT; SALE_BUYOUT,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",e18e16c29d937ff385d930c03d4bc89f0133ee694fd552b131a81e7e5b769ad1
cmnva48in05g2m8lzg9y9tc0t,INF-2026-059,2026-02-23T13:00:00.000Z,Culmia Affordable Housing Portfolio,ANNOUNCED,,JOINT_VENTURE,EUROPE,Spain,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",20ad3a86fc68aac279d474c37ada4a10768872dc288ab4095f441c4c1ad982e3
cmnva4a1u05gmm8lzmc1fsnha,INF-2026-080,2026-02-28T13:00:00.000Z,Reload,CLOSED,,ACQUISITION_BOLT_ON,NORTH_AMERICA,United States,PLATFORM_BOLT_ON_MILESTONE,MEDIUM,VERIFY_PLATFORM_MILESTONE,,,,,cmnva10cz010vm8lztqvrxvzj,Scale Microgrids,,,cmnva10cz010vm8lztqvrxvzj,Scale Microgrids,,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",a1dc43fce4aa38d991e1e0ad17590cf7481240b5856b5643a972e6ea31e57840
cmnva4a4l05gnm8lz45erklid,INF-2026-081,2026-02-28T13:00:00.000Z,Cleanwatts,CLOSED,,ACQUISITION_BUYOUT,EUROPE,Portugal,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",a567a39488516d25eeb9838bc7c79bb55bb4888be916c8a2b3b5c3d224192d44
cmnva4a7e05gom8lzb02iag4b,INF-2026-082,2026-02-28T13:00:00.000Z,Andion CH4 Renewables,CLOSED,,ACQUISITION_MINORITY_STAKE,EUROPE,Italy,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",713ba32001b7fb259d6803edfc3daf70f009ffdf463637f3af381ba2a07f0ef4
cmnva4aa505gpm8lzr4mswdfn,INF-2026-083,2026-02-28T13:00:00.000Z,Cella Dati Biomethane Plant,ANNOUNCED,,ACQUISITION_BOLT_ON,EUROPE,Italy,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",8a1d57ebe5fef1e5c9725ab22b20f21f83ed30ee9fdd4711b7ccdb8804ef2e94
cmnva4act05gqm8lzaz5brbvh,INF-2026-084,2026-02-28T13:00:00.000Z,HyCC,ANNOUNCED,,SALE_BUYOUT,EUROPE,Europe,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",77e1fe6ed8189fbd9af4d9acfec03452c52b58165ede0b37534a976c846017f8
cmnva4afu05grm8lz1x5xzl6o,INF-2026-085,2026-02-28T13:00:00.000Z,83MW Indian Solar Energy Projects,CLOSED,,ACQUISITION_MINORITY_STAKE,ASIA_PACIFIC,India,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",4202f75ad06193c42751d045c296c64e6c655becf43177f9992e16cb400b9300
cmnva4ail05gsm8lzdmo1a829,INF-2026-086,2026-02-28T13:00:00.000Z,Masdar Portuguese Wind Portfolio,ANNOUNCED,,ACQUISITION_MAJORITY_STAKE,EUROPE,Portugal,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",2a208105aafadb855ccba79d1d7778dd3c786a02da9d3d6ca5b093111769db9d
cmnva4ala05gtm8lz8ynsepxs,INF-2026-087,2026-02-28T13:00:00.000Z,atNorth,ANNOUNCED,,ACQUISITION_MAJORITY_STAKE; SALE_MAJORITY_STAKE,EUROPE,Iceland,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",c30e1fc15fdd856cce136ea2a25295626620a70ffcc20952dde4de10d7000094
cmnva4ao105gum8lzsxlaa4ph,INF-2026-088,2026-02-28T13:00:00.000Z,Ori Industries,CLOSED,,ACQUISITION_BUYOUT; PLATFORM_LAUNCH,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",9a69b94404b9ea89c777e09e0fa7da2cd3a50e8b5e888dd166ee3e80cc8111f0
cmnva4aqq05gvm8lzc1zn2cpw,INF-2026-089,2026-02-28T13:00:00.000Z,Sandy Farms & Eternal Rings Data Centers,CLOSED,,SALE_BUYOUT,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",8e09df45c11ab7c073fcf34c3e6386b24e09764286f1a0d5ce727a98b15a4bd4
cmnva4ath05gwm8lz8j8d9fgd,INF-2026-090,2026-02-28T13:00:00.000Z,Skellefteå Data Center Site,ANNOUNCED,,ACQUISITION_BOLT_ON,EUROPE,Sweden,PLATFORM_BOLT_ON_MILESTONE,MEDIUM,VERIFY_PLATFORM_MILESTONE,,,,,cmnva108n010nm8lztvho67ta,EdgeConneX,,,cmnva108n010nm8lztvho67ta,EdgeConneX,,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",016eaca479582456cc6d43184b3ab9c7137896afd5314e132369e893e4e08f8e
cmnva4awa05gxm8lz35ox0yy7,INF-2026-091,2026-02-28T13:00:00.000Z,Digital Sense,CLOSED,,ACQUISITION_BOLT_ON,ASIA_PACIFIC,Australia,PLATFORM_BOLT_ON_MILESTONE,MEDIUM,VERIFY_PLATFORM_MILESTONE,,,,,cmnva0p8w00ifm8lzgr7rb29q,11:11 Systems,,,cmnva0p8w00ifm8lzgr7rb29q,11:11 Systems,,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",dc0940397415b35b4daf0f947664019055fa404133eade6342fa150e4611c9a9
cmnva4ayy05gym8lz7gqqoq5g,INF-2026-092,2026-02-28T13:00:00.000Z,Macquarie AirFinance,ANNOUNCED,,SALE_BUYOUT,EUROPE,Global,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",1d2d5107c0d984bcce5b6815e6ef3a6ceb76daffeb73ef4d223e741a1b70e0d4
cmnva4b1q05gzm8lz07fenk3f,INF-2026-093,2026-02-28T13:00:00.000Z,Lower Lakes Towing & 6 Canadian-flagged Lakers,ANNOUNCED,,SALE_BUYOUT,NORTH_AMERICA,Canada,PLATFORM_BOLT_ON_MILESTONE,MEDIUM,VERIFY_PLATFORM_MILESTONE,,,,,cmnva0s2v00mom8lz8zl7yax2,"Mainstay Maritime, Inc.",,,cmnva0s2v00mom8lz8zl7yax2,"Mainstay Maritime, Inc.",,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",f7b3afd98e5e7132d5e5a3387a7c9e19972d1714dab8febc82d6b49b165afc8e
cmnva4b4h05h0m8lzd965ni7g,INF-2026-094,2026-02-28T13:00:00.000Z,321 Precision Conversions,CLOSED,,SALE_MINORITY_STAKE,NORTH_AMERICA,United States,PLATFORM_BOLT_ON_MILESTONE,MEDIUM,VERIFY_PLATFORM_MILESTONE,,,,,cmnva0mt900efm8lzjjc1b3do,ATSG,,,cmnva0mt900efm8lzjjc1b3do,ATSG,,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",86307e6d482f1757b499fe1addb2c2e3482b708c2f49f45bacc4fa367b5c13bc
cmnva4b7605h1m8lztsf0omik,INF-2026-095,2026-02-28T13:00:00.000Z,DTG Recycle,CLOSED,,SALE_BUYOUT,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",2bf0a95c35ddca04ff7e63261088d14d91aca34d0056a52338568ec473c85d64
cmnva4bcm05h3m8lzwccf8cpc,INF-2026-097,2026-03-01T13:00:00.000Z,Aura Holdings,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,ASIA_PACIFIC,Australia,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",eab7160273b7e4d6bbcfa3c6a5dbc93c5705139394b720261b2851ce55b81ef4
cmnva4bfe05h4m8lz58fhnggj,INF-2026-098,2026-03-02T13:00:00.000Z,AES Corporation,ANNOUNCED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva105b010hm8lzznzollvy,The AES Corporation,cmnva105b010hm8lzznzollvy,The AES Corporation,,,cmnva105b010hm8lzznzollvy,The AES Corporation,cmnva105b010hm8lzznzollvy,The AES Corporation,https://www.prnewswire.com/news-releases/consortium-led-by-global-infrastructure-partners-and-eqt-agrees-to-acquire-aes-302700916.html,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,b7fa01e5307b0e5c9c840d57906be6b767421721014e28a4e5514ee6c4f4a28a
cmnva4bi605h5m8lztdjg1whk,INF-2026-099,2026-03-02T13:00:00.000Z,Calisen,ANNOUNCED,,SALE_MINORITY_STAKE,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",7ea126e89ac6e62512ee8be4e200e9e67475d9020d2c95b7d2ba9af24e9f5fa2
cmnva4bku05h6m8lzbo4wjjpu,INF-2026-100,2026-03-02T13:00:00.000Z,Arqiva,ANNOUNCED,,SALE_MINORITY_STAKE,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",b8e116557b8df3b64ba15757a47287620d1742f82cf27c06857f0ffeee991e41
cmnva4bnl05h7m8lzyks4q832,INF-2026-101,2026-03-02T13:00:00.000Z,Naturgy Energy Group,ANNOUNCED,,SALE_MINORITY_STAKE,EUROPE,Spain,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",f2f9ea9889981212d236f00982169e5481e453fbb8a19a91eccf03696e4ac38b
